ex_factory_vials,shipment_date,valid_order,wholesaler_name_2,wholesaler_name,week_end_date,month_year,quarter_year,year,is_business_day,unit_price,discount,gross_sales,net_sales
14,2023-11-27,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-12-01,2023-11,2023-Q4,2023,1,7093.38,0.15,99307.32,84411.222
50,2023-11-27,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-12-01,2023-11,2023-Q4,2023,1,7093.38,0.15,354669,301468.65
4,2023-11-29,0,,,2023-12-01,2023-11,2023-Q4,2023,1,7093.38,0.15,28373.52,24117.492
2,2023-12-01,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-12-01,2023-12,2023-Q4,2023,1,7093.38,0.21,14186.76,11207.5404
12,2023-12-01,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-12-01,2023-12,2023-Q4,2023,1,7093.38,0.21,85120.56,67245.2424
10,2023-12-01,1,DOTHAN D AND S                     ,CENCORA,2023-12-01,2023-12,2023-Q4,2023,1,7093.38,0.21,70933.8,56037.702
2,2023-12-04,1,McKesson Specialty Care DC,MSH,2023-12-08,2023-12,2023-Q4,2023,1,7093.38,0.21,14186.76,11207.5404
10,2023-12-04,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-12-08,2023-12,2023-Q4,2023,1,7093.38,0.21,70933.8,56037.702
5,2023-12-07,1,DOTHAN D AND S                     ,CENCORA,2023-12-08,2023-12,2023-Q4,2023,1,7093.38,0.21,35466.9,28018.851
5,2023-12-07,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-12-08,2023-12,2023-Q4,2023,1,7093.38,0.21,35466.9,28018.851
50,2023-12-07,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-12-08,2023-12,2023-Q4,2023,1,7093.38,0.21,354669,280188.51
12,2023-12-07,0,,,2023-12-08,2023-12,2023-Q4,2023,1,7093.38,0.21,85120.56,67245.2424
1,2023-12-11,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2023-12-15,2023-12,2023-Q4,2023,1,7093.38,0.21,7093.38,5603.7702
5,2023-12-11,1,McKesson Specialty Care DC,MSH,2023-12-15,2023-12,2023-Q4,2023,1,7093.38,0.21,35466.9,28018.851
2,2023-12-11,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2023-12-15,2023-12,2023-Q4,2023,1,7093.38,0.21,14186.76,11207.5404
50,2023-12-11,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-12-15,2023-12,2023-Q4,2023,1,7093.38,0.21,354669,280188.51
25,2023-12-11,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-12-15,2023-12,2023-Q4,2023,1,7093.38,0.21,177334.5,140094.255
4,2023-12-11,0,,,2023-12-15,2023-12,2023-Q4,2023,1,7093.38,0.21,28373.52,22415.0808
3,2023-12-14,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-12-15,2023-12,2023-Q4,2023,1,7093.38,0.21,21280.14,16811.3106
12,2023-12-14,1,DOTHAN D AND S                     ,CENCORA,2023-12-15,2023-12,2023-Q4,2023,1,7093.38,0.21,85120.56,67245.2424
6,2023-12-18,1,McKesson Specialty Care DC,MSH,2023-12-22,2023-12,2023-Q4,2023,1,7093.38,0.21,42560.28,33622.6212
25,2023-12-18,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-12-22,2023-12,2023-Q4,2023,1,7093.38,0.21,177334.5,140094.255
3,2023-12-19,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2023-12-22,2023-12,2023-Q4,2023,1,7093.38,0.21,21280.14,16811.3106
4,2023-12-20,0,,,2023-12-22,2023-12,2023-Q4,2023,1,7093.38,0.21,28373.52,22415.0808
2,2023-12-21,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-12-22,2023-12,2023-Q4,2023,1,7093.38,0.21,14186.76,11207.5404
12,2023-12-21,1,DOTHAN D AND S                     ,CENCORA,2023-12-22,2023-12,2023-Q4,2023,1,7093.38,0.21,85120.56,67245.2424
2,2023-12-21,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-12-22,2023-12,2023-Q4,2023,1,7093.38,0.21,14186.76,11207.5404
-4,2023-12-22,0,,,2023-12-22,2023-12,2023-Q4,2023,1,7093.38,0.21,-28373.52,-22415.0808
2,2023-12-26,1,McKesson Specialty Care DC,MSH,2023-12-29,2023-12,2023-Q4,2023,1,7093.38,0.21,14186.76,11207.5404
22,2023-12-26,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2023-12-29,2023-12,2023-Q4,2023,1,7093.38,0.21,156054.36,123282.9444
-3,2023-12-27,0,,,2023-12-29,2023-12,2023-Q4,2023,1,7093.38,0.21,-21280.14,-16811.3106
-2,2023-12-27,0,,,2023-12-29,2023-12,2023-Q4,2023,1,7093.38,0.21,-14186.76,-11207.5404
12,2023-12-28,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2023-12-29,2023-12,2023-Q4,2023,1,7093.38,0.21,85120.56,67245.2424
6,2023-12-28,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2023-12-29,2023-12,2023-Q4,2023,1,7093.38,0.21,42560.28,33622.6212
2,2024-01-02,1,McKesson Specialty Care DC,MSH,2024-01-05,2024-01,2024-Q1,2024,1,7412.58,0.165,14825.16,12379.0086
50,2024-01-02,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-01-05,2024-01,2024-Q1,2024,1,7412.58,0.165,370629,309475.215
30,2024-01-02,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-01-05,2024-01,2024-Q1,2024,1,7412.58,0.165,222377.4,185685.129
6,2024-01-02,0,,,2024-01-05,2024-01,2024-Q1,2024,1,7412.58,0.165,44475.48,37137.0258
13,2024-01-04,1,DOTHAN D AND S                     ,CENCORA,2024-01-05,2024-01,2024-Q1,2024,1,7412.58,0.165,96363.54,80463.5559
3,2024-01-04,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-01-05,2024-01,2024-Q1,2024,1,7412.58,0.165,22237.74,18568.5129
8,2024-01-08,1,McKesson Specialty Care DC,MSH,2024-01-12,2024-01,2024-Q1,2024,1,7412.58,0.165,59300.64,49516.0344
4,2024-01-09,0,,,2024-01-12,2024-01,2024-Q1,2024,1,7412.58,0.165,29650.32,24758.0172
-3,2024-01-10,0,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-01-12,2024-01,2024-Q1,2024,1,7412.58,0.165,-22237.74,-18568.5129
2,2024-01-11,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-01-12,2024-01,2024-Q1,2024,1,7412.58,0.165,14825.16,12379.0086
18,2024-01-11,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-01-12,2024-01,2024-Q1,2024,1,7412.58,0.165,133426.44,111411.0774
11,2024-01-11,1,DOTHAN D AND S                     ,CENCORA,2024-01-12,2024-01,2024-Q1,2024,1,7412.58,0.165,81538.38,68084.5473
10,2024-01-17,1,McKesson Specialty Care DC,MSH,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,74125.8,61895.043
30,2024-01-17,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,222377.4,185685.129
50,2024-01-18,0,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,370629,309475.215
-50,2024-01-18,0,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,-370629,-309475.215
-30,2024-01-18,0,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,-222377.4,-185685.129
30,2024-01-18,0,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,222377.4,185685.129
-2,2024-01-18,0,McKesson Specialty Care DC,MSH,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,-14825.16,-12379.0086
2,2024-01-18,0,McKesson Specialty Care DC,MSH,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,14825.16,12379.0086
25,2024-01-18,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,185314.5,154737.6075
7,2024-01-18,1,DOTHAN D AND S                     ,CENCORA,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,51888.06,43326.5301
0,2024-01-18,0,,,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,0,0
8,2024-01-18,0,,,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,59300.64,49516.0344
2,2024-01-18,0,,,2024-01-19,2024-01,2024-Q1,2024,1,7412.58,0.165,14825.16,12379.0086
5,2024-01-22,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-01-26,2024-01,2024-Q1,2024,1,7412.58,0.165,37062.9,30947.5215
2,2024-01-22,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-01-26,2024-01,2024-Q1,2024,1,7412.58,0.165,14825.16,12379.0086
5,2024-01-25,1,DOTHAN D AND S                     ,CENCORA,2024-01-26,2024-01,2024-Q1,2024,1,7412.58,0.165,37062.9,30947.5215
23,2024-01-25,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-01-26,2024-01,2024-Q1,2024,1,7412.58,0.165,170489.34,142358.5989
3,2024-01-29,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-02-02,2024-01,2024-Q1,2024,1,7412.58,0.165,22237.74,18568.5129
8,2024-01-29,1,McKesson Specialty Care DC,MSH,2024-02-02,2024-01,2024-Q1,2024,1,7412.58,0.165,59300.64,49516.0344
2,2024-01-29,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-02-02,2024-01,2024-Q1,2024,1,7412.58,0.165,14825.16,12379.0086
17,2024-01-29,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-02-02,2024-01,2024-Q1,2024,1,7412.58,0.165,126013.86,105221.5731
8,2024-02-01,0,,,2024-02-02,2024-02,2024-Q1,2024,1,7412.58,0.165,59300.64,49516.0344
10,2024-02-01,0,,,2024-02-02,2024-02,2024-Q1,2024,1,7412.58,0.165,74125.8,61895.043
9,2024-02-01,1,DOTHAN D AND S                     ,CENCORA,2024-02-02,2024-02,2024-Q1,2024,1,7412.58,0.165,66713.22,55705.5387
5,2024-02-01,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-02-02,2024-02,2024-Q1,2024,1,7412.58,0.165,37062.9,30947.5215
5,2024-02-05,1,McKesson Specialty Care DC,MSH,2024-02-09,2024-02,2024-Q1,2024,1,7412.58,0.165,37062.9,30947.5215
6,2024-02-05,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-02-09,2024-02,2024-Q1,2024,1,7412.58,0.165,44475.48,37137.0258
30,2024-02-05,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-02-09,2024-02,2024-Q1,2024,1,7412.58,0.165,222377.4,185685.129
4,2024-02-07,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-02-09,2024-02,2024-Q1,2024,1,7412.58,0.165,29650.32,24758.0172
2,2024-02-07,0,,,2024-02-09,2024-02,2024-Q1,2024,1,7412.58,0.165,14825.16,12379.0086
8,2024-02-08,1,DOTHAN D AND S                     ,CENCORA,2024-02-09,2024-02,2024-Q1,2024,1,7412.58,0.165,59300.64,49516.0344
14,2024-02-08,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-02-09,2024-02,2024-Q1,2024,1,7412.58,0.165,103776.12,86653.0602
2,2024-02-12,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-02-16,2024-02,2024-Q1,2024,1,7412.58,0.165,14825.16,12379.0086
2,2024-02-12,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-02-16,2024-02,2024-Q1,2024,1,7412.58,0.165,14825.16,12379.0086
14,2024-02-14,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-02-16,2024-02,2024-Q1,2024,1,7412.58,0.165,103776.12,86653.0602
13,2024-02-14,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-02-16,2024-02,2024-Q1,2024,1,7412.58,0.165,96363.54,80463.5559
9,2024-02-15,1,DOTHAN D AND S                     ,CENCORA,2024-02-16,2024-02,2024-Q1,2024,1,7412.58,0.165,66713.22,55705.5387
21,2024-02-15,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-02-16,2024-02,2024-Q1,2024,1,7412.58,0.165,155664.18,129979.5903
-21,2024-02-16,0,,,2024-02-16,2024-02,2024-Q1,2024,1,7412.58,0.165,-155664.18,-129979.5903
11,2024-02-20,1,McKesson Specialty Care DC,MSH,2024-02-23,2024-02,2024-Q1,2024,1,7412.58,0.165,81538.38,68084.5473
1,2024-02-20,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-02-23,2024-02,2024-Q1,2024,1,7412.58,0.165,7412.58,6189.5043
2,2024-02-20,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-02-23,2024-02,2024-Q1,2024,1,7412.58,0.165,14825.16,12379.0086
9,2024-02-20,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-02-23,2024-02,2024-Q1,2024,1,7412.58,0.165,66713.22,55705.5387
16,2024-02-20,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-02-23,2024-02,2024-Q1,2024,1,7412.58,0.165,118601.28,99032.0688
16,2024-02-22,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-02-23,2024-02,2024-Q1,2024,1,7412.58,0.165,118601.28,99032.0688
9,2024-02-22,1,DOTHAN D AND S                     ,CENCORA,2024-02-23,2024-02,2024-Q1,2024,1,7412.58,0.165,66713.22,55705.5387
8,2024-02-26,1,McKesson Specialty Care DC,MSH,2024-03-01,2024-02,2024-Q1,2024,1,7412.58,0.165,59300.64,49516.0344
10,2024-02-26,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-03-01,2024-02,2024-Q1,2024,1,7412.58,0.165,74125.8,61895.043
18,2024-02-27,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-03-01,2024-02,2024-Q1,2024,1,7412.58,0.165,133426.44,111411.0774
8,2024-03-01,1,DOTHAN D AND S                     ,CENCORA,2024-03-01,2024-03,2024-Q1,2024,1,7412.58,0.173,59300.64,49041.62928
50,2024-03-01,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-03-01,2024-03,2024-Q1,2024,1,7412.58,0.173,370629,306510.183
3,2024-03-04,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-03-08,2024-03,2024-Q1,2024,1,7412.58,0.173,22237.74,18390.61098
2,2024-03-04,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-03-08,2024-03,2024-Q1,2024,1,7412.58,0.173,14825.16,12260.40732
4,2024-03-04,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-03-08,2024-03,2024-Q1,2024,1,7412.58,0.173,29650.32,24520.81464
8,2024-03-04,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-03-08,2024-03,2024-Q1,2024,1,7412.58,0.173,59300.64,49041.62928
19,2024-03-07,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-03-08,2024-03,2024-Q1,2024,1,7412.58,0.173,140839.02,116473.8695
10,2024-03-07,1,DOTHAN D AND S                     ,CENCORA,2024-03-08,2024-03,2024-Q1,2024,1,7412.58,0.173,74125.8,61302.0366
2,2024-03-11,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-03-15,2024-03,2024-Q1,2024,1,7412.58,0.173,14825.16,12260.40732
4,2024-03-11,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-03-15,2024-03,2024-Q1,2024,1,7412.58,0.173,29650.32,24520.81464
30,2024-03-11,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-03-15,2024-03,2024-Q1,2024,1,7412.58,0.173,222377.4,183906.1098
11,2024-03-14,1,DOTHAN D AND S                     ,CENCORA,2024-03-15,2024-03,2024-Q1,2024,1,7412.58,0.173,81538.38,67432.24026
10,2024-03-14,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-03-15,2024-03,2024-Q1,2024,1,7412.58,0.173,74125.8,61302.0366
50,2024-03-14,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-03-15,2024-03,2024-Q1,2024,1,7412.58,0.173,370629,306510.183
8,2024-03-15,0,,,2024-03-15,2024-03,2024-Q1,2024,1,7412.58,0.173,59300.64,49041.62928
3,2024-03-18,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-03-22,2024-03,2024-Q1,2024,1,7412.58,0.173,22237.74,18390.61098
31,2024-03-18,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-03-22,2024-03,2024-Q1,2024,1,7412.58,0.173,229789.98,190036.3135
25,2024-03-18,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-03-22,2024-03,2024-Q1,2024,1,7412.58,0.173,185314.5,153255.0915
22,2024-03-21,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-03-22,2024-03,2024-Q1,2024,1,7412.58,0.173,163076.76,134864.4805
7,2024-03-21,1,DOTHAN D AND S                     ,CENCORA,2024-03-22,2024-03,2024-Q1,2024,1,7412.58,0.173,51888.06,42911.42562
3,2024-03-21,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-03-22,2024-03,2024-Q1,2024,1,7412.58,0.173,22237.74,18390.61098
4,2024-03-25,1,McKesson Specialty Care DC,MSH,2024-03-29,2024-03,2024-Q1,2024,1,7412.58,0.173,29650.32,24520.81464
4,2024-03-25,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-03-29,2024-03,2024-Q1,2024,1,7412.58,0.173,29650.32,24520.81464
2,2024-03-25,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-03-29,2024-03,2024-Q1,2024,1,7412.58,0.173,14825.16,12260.40732
13,2024-03-25,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-03-29,2024-03,2024-Q1,2024,1,7412.58,0.173,96363.54,79692.64758
17,2024-03-28,1,DOTHAN D AND S                     ,CENCORA,2024-03-29,2024-03,2024-Q1,2024,1,7412.58,0.173,126013.86,104213.4622
8,2024-03-28,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-03-29,2024-03,2024-Q1,2024,1,7412.58,0.173,59300.64,49041.62928
6,2024-03-28,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-03-29,2024-03,2024-Q1,2024,1,7412.58,0.173,44475.48,36781.22196
6,2024-04-01,1,McKesson Specialty Care DC,MSH,2024-04-05,2024-04,2024-Q2,2024,1,7412.58,0.165,44475.48,37137.0258
2,2024-04-01,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-04-05,2024-04,2024-Q2,2024,1,7412.58,0.165,14825.16,12379.0086
17,2024-04-01,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-04-05,2024-04,2024-Q2,2024,1,7412.58,0.165,126013.86,105221.5731
8,2024-04-01,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-04-05,2024-04,2024-Q2,2024,1,7412.58,0.165,59300.64,49516.0344
16,2024-04-04,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-04-05,2024-04,2024-Q2,2024,1,7412.58,0.165,118601.28,99032.0688
12,2024-04-04,1,DOTHAN D AND S                     ,CENCORA,2024-04-05,2024-04,2024-Q2,2024,1,7412.58,0.165,88950.96,74274.0516
9,2024-04-04,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-04-05,2024-04,2024-Q2,2024,1,7412.58,0.165,66713.22,55705.5387
4,2024-04-08,1,McKesson Specialty Care DC,MSH,2024-04-12,2024-04,2024-Q2,2024,1,7412.58,0.165,29650.32,24758.0172
6,2024-04-08,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-04-12,2024-04,2024-Q2,2024,1,7412.58,0.165,44475.48,37137.0258
15,2024-04-08,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-04-12,2024-04,2024-Q2,2024,1,7412.58,0.165,111188.7,92842.5645
8,2024-04-11,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-04-12,2024-04,2024-Q2,2024,1,7412.58,0.165,59300.64,49516.0344
8,2024-04-11,1,DOTHAN D AND S                     ,CENCORA,2024-04-12,2024-04,2024-Q2,2024,1,7412.58,0.165,59300.64,49516.0344
50,2024-04-11,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-04-12,2024-04,2024-Q2,2024,1,7412.58,0.165,370629,309475.215
10,2024-04-11,0,,,2024-04-12,2024-04,2024-Q2,2024,1,7412.58,0.165,74125.8,61895.043
6,2024-04-15,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-04-19,2024-04,2024-Q2,2024,1,7412.58,0.165,44475.48,37137.0258
5,2024-04-15,1,McKesson Specialty Care DC,MSH,2024-04-19,2024-04,2024-Q2,2024,1,7412.58,0.165,37062.9,30947.5215
2,2024-04-15,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-04-19,2024-04,2024-Q2,2024,1,7412.58,0.165,14825.16,12379.0086
10,2024-04-15,0,,,2024-04-19,2024-04,2024-Q2,2024,1,7412.58,0.165,74125.8,61895.043
50,2024-04-15,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-04-19,2024-04,2024-Q2,2024,1,7412.58,0.165,370629,309475.215
8,2024-04-18,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-04-19,2024-04,2024-Q2,2024,1,7412.58,0.165,59300.64,49516.0344
13,2024-04-18,1,DOTHAN D AND S                     ,CENCORA,2024-04-19,2024-04,2024-Q2,2024,1,7412.58,0.165,96363.54,80463.5559
10,2024-04-18,1,McKesson Specialty Care DC,MSH,2024-04-19,2024-04,2024-Q2,2024,1,7412.58,0.165,74125.8,61895.043
2,2024-04-22,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-04-26,2024-04,2024-Q2,2024,1,7412.58,0.165,14825.16,12379.0086
3,2024-04-22,1,McKesson Specialty Care DC,MSH,2024-04-26,2024-04,2024-Q2,2024,1,7412.58,0.165,22237.74,18568.5129
50,2024-04-22,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-04-26,2024-04,2024-Q2,2024,1,7412.58,0.165,370629,309475.215
-2,2024-04-23,0,,,2024-04-26,2024-04,2024-Q2,2024,1,7412.58,0.165,-14825.16,-12379.0086
6,2024-04-25,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-04-26,2024-04,2024-Q2,2024,1,7412.58,0.165,44475.48,37137.0258
16,2024-04-25,1,DOTHAN D AND S                     ,CENCORA,2024-04-26,2024-04,2024-Q2,2024,1,7412.58,0.165,118601.28,99032.0688
5,2024-04-25,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-04-26,2024-04,2024-Q2,2024,1,7412.58,0.165,37062.9,30947.5215
4,2024-04-29,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-05-03,2024-04,2024-Q2,2024,1,7412.58,0.165,29650.32,24758.0172
20,2024-04-29,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-05-03,2024-04,2024-Q2,2024,1,7412.58,0.165,148251.6,123790.086
-2,2024-04-30,0,,,2024-05-03,2024-04,2024-Q2,2024,1,7412.58,0.165,-14825.16,-12379.0086
-8,2024-04-30,0,,,2024-05-03,2024-04,2024-Q2,2024,1,7412.58,0.165,-59300.64,-49516.0344
-1,2024-04-30,0,,,2024-05-03,2024-04,2024-Q2,2024,1,7412.58,0.165,-7412.58,-6189.5043
-1,2024-04-30,0,,,2024-05-03,2024-04,2024-Q2,2024,1,7412.58,0.165,-7412.58,-6189.5043
-5,2024-04-30,0,,,2024-05-03,2024-04,2024-Q2,2024,1,7412.58,0.165,-37062.9,-30947.5215
-9,2024-04-30,0,,,2024-05-03,2024-04,2024-Q2,2024,1,7412.58,0.165,-66713.22,-55705.5387
12,2024-05-02,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-05-03,2024-05,2024-Q2,2024,1,7412.58,0.165,88950.96,74274.0516
20,2024-05-02,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-05-03,2024-05,2024-Q2,2024,1,7412.58,0.165,148251.6,123790.086
10,2024-05-02,1,DOTHAN D AND S                     ,CENCORA,2024-05-03,2024-05,2024-Q2,2024,1,7412.58,0.165,74125.8,61895.043
4,2024-05-06,1,McKesson Specialty Care DC,MSH,2024-05-10,2024-05,2024-Q2,2024,1,7412.58,0.165,29650.32,24758.0172
7,2024-05-06,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-05-10,2024-05,2024-Q2,2024,1,7412.58,0.165,51888.06,43326.5301
14,2024-05-06,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-05-10,2024-05,2024-Q2,2024,1,7412.58,0.165,103776.12,86653.0602
-15,2024-05-07,0,,,2024-05-10,2024-05,2024-Q2,2024,1,7412.58,0.165,-111188.7,-92842.5645
-3,2024-05-07,0,,,2024-05-10,2024-05,2024-Q2,2024,1,7412.58,0.165,-22237.74,-18568.5129
-6,2024-05-08,0,,,2024-05-10,2024-05,2024-Q2,2024,1,7412.58,0.165,-44475.48,-37137.0258
12,2024-05-09,1,DOTHAN D AND S                     ,CENCORA,2024-05-10,2024-05,2024-Q2,2024,1,7412.58,0.165,88950.96,74274.0516
25,2024-05-09,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-05-10,2024-05,2024-Q2,2024,1,7412.58,0.165,185314.5,154737.6075
3,2024-05-09,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-05-10,2024-05,2024-Q2,2024,1,7412.58,0.165,22237.74,18568.5129
6,2024-05-09,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-05-10,2024-05,2024-Q2,2024,1,7412.58,0.165,44475.48,37137.0258
3,2024-05-13,1,McKesson Specialty Care DC,MSH,2024-05-17,2024-05,2024-Q2,2024,1,7412.58,0.165,22237.74,18568.5129
2,2024-05-13,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-05-17,2024-05,2024-Q2,2024,1,7412.58,0.165,14825.16,12379.0086
4,2024-05-13,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-05-17,2024-05,2024-Q2,2024,1,7412.58,0.165,29650.32,24758.0172
50,2024-05-13,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-05-17,2024-05,2024-Q2,2024,1,7412.58,0.165,370629,309475.215
50,2024-05-16,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-05-17,2024-05,2024-Q2,2024,1,7412.58,0.165,370629,309475.215
10,2024-05-16,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-05-17,2024-05,2024-Q2,2024,1,7412.58,0.165,74125.8,61895.043
12,2024-05-16,1,DOTHAN D AND S                     ,CENCORA,2024-05-17,2024-05,2024-Q2,2024,1,7412.58,0.165,88950.96,74274.0516
2,2024-05-20,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-05-24,2024-05,2024-Q2,2024,1,7412.58,0.165,14825.16,12379.0086
3,2024-05-20,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-05-24,2024-05,2024-Q2,2024,1,7412.58,0.165,22237.74,18568.5129
4,2024-05-20,1,McKesson Specialty Care DC,MSH,2024-05-24,2024-05,2024-Q2,2024,1,7412.58,0.165,29650.32,24758.0172
