qty_sold,shipment_date,valid_order,wholesaler_name,short_wholesaler_name,week_end_date,month_year,quarter_year,year,is_business_day,unit_price,discount
1,2025-07-24,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207
9,2025-07-24,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207
6,2025-07-24,1,,,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207
15,2025-07-28,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207
10,2025-07-29,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207
12,2025-07-29,1,McKesson Specialty Care DC,MSH,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207
4,2025-07-30,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207
6,2025-07-30,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207
4,2025-07-30,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207
6,2025-07-30,1,McKesson Specialty Care DC,MSH,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207
6,2025-07-30,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207
25,2025-07-30,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207
50,2025-07-31,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-08-01,2025-07,2025-Q3,2025,1,8203.1,0.207
2,2025-08-04,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-08-08,2025-08,2025-Q3,2025,1,8217.9,0.206
2,2025-08-04,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-08-08,2025-08,2025-Q3,2025,1,8217.9,0.206
2,2025-08-05,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-08-08,2025-08,2025-Q3,2025,1,8217.9,0.206
4,2025-08-06,1,,,2025-08-08,2025-08,2025-Q3,2025,1,8217.9,0.206
25,2025-08-11,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-08-15,2025-08,2025-Q3,2025,1,8217.9,0.206
24,2025-08-11,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-08-15,2025-08,2025-Q3,2025,1,8217.9,0.206
21,2025-08-12,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-08-15,2025-08,2025-Q3,2025,1,8217.9,0.206
6,2025-08-12,1,,,2025-08-15,2025-08,2025-Q3,2025,1,8217.9,0.206
12,2025-08-19,1,,,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
9,2025-08-20,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
15,2025-08-20,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
3,2025-08-20,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
3,2025-08-20,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
1,2025-08-20,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
22,2025-08-20,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
30,2025-08-20,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
7,2025-08-21,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
19,2025-08-21,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
9,2025-08-21,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
8,2025-08-21,1,,,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
50,2025-08-21,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-08-22,2025-08,2025-Q3,2025,1,8217.9,0.206
-2,2025-08-25,0,,,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206
8,2025-08-28,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206
5,2025-08-28,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206
5,2025-08-28,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206
20,2025-08-28,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206
30,2025-08-28,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206
6,2025-08-28,1,,,2025-08-29,2025-08,2025-Q3,2025,1,8217.9,0.206
2,2025-09-02,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177
8,2025-09-02,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177
50,2025-09-03,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177
1,2025-09-03,1,,,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177
-2,2025-09-04,0,MCKESSON CORPORATE,MSH,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177
32,2025-09-04,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177
9,2025-09-04,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177
2,2025-09-04,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177
-1,2025-09-04,0,,,2025-09-05,2025-09,2025-Q3,2025,1,8217.9,0.177
50,2025-09-08,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177
10,2025-09-08,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177
6,2025-09-09,1,,,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177
27,2025-09-11,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177
12,2025-09-11,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177
10,2025-09-11,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-09-12,2025-09,2025-Q3,2025,1,8217.9,0.177
22,2025-09-15,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177
28,2025-09-15,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177
50,2025-09-16,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177
2,2025-09-18,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177
11,2025-09-18,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177
33,2025-09-18,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-09-19,2025-09,2025-Q3,2025,1,8217.9,0.177
10,2025-09-22,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177
10,2025-09-22,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177
12,2025-09-23,1,,,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177
50,2025-09-24,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177
50,2025-09-25,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177
15,2025-09-25,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177
9,2025-09-25,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-09-26,2025-09,2025-Q3,2025,1,8217.9,0.177
12,2025-09-29,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-10-03,2025-09,2025-Q3,2025,1,8217.9,0.177
10,2025-09-29,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-03,2025-09,2025-Q3,2025,1,8217.9,0.177
5,2025-09-29,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-10-03,2025-09,2025-Q3,2025,1,8217.9,0.177
2,2025-09-30,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-03,2025-09,2025-Q3,2025,1,8217.9,0.177
50,2025-09-30,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-10-03,2025-09,2025-Q3,2025,1,8217.9,0.177
6,2025-10-02,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-10-03,2025-10,2025-Q4,2025,1,8217.9,0.205
11,2025-10-02,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-10-03,2025-10,2025-Q4,2025,1,8217.9,0.205
6,2025-10-06,1,,,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205
15,2025-10-06,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205
12,2025-10-06,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205
7,2025-10-06,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205
8,2025-10-13,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205
6,2025-10-13,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205
4,2025-10-13,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205
3,2025-10-13,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205
4,2025-10-09,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205
3,2025-10-09,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205
9,2025-10-09,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-10-10,2025-10,2025-Q4,2025,1,8217.9,0.205
11,2025-10-16,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205
9,2025-10-16,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205
21,2025-10-16,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-10-17,2025-10,2025-Q4,2025,1,8217.9,0.205
12,2025-10-20,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205
10,2025-10-20,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205
18,2025-10-20,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205
50,2025-10-21,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205
9,2025-10-23,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205
1,2025-10-23,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205
27,2025-10-23,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-10-24,2025-10,2025-Q4,2025,1,8217.9,0.205
4,2025-10-27,1,,,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205
20,2025-10-27,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205
12,2025-10-27,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205
16,2025-10-27,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205
3,2025-10-28,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205
50,2025-10-28,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205
8,2025-10-28,1,,,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205
2,2025-10-30,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205
29,2025-10-30,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205
8,2025-10-30,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-10-31,2025-10,2025-Q4,2025,1,8217.9,0.205
3,2025-11-03,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205
2,2025-11-03,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205
27,2025-11-03,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205
2,2025-11-04,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205
10,2025-11-06,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205
50,2025-11-06,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205
5,2025-11-06,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-11-07,2025-11,2025-Q4,2025,1,8217.9,0.205
8,2025-11-10,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205
13,2025-11-10,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205
50,2025-11-10,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205
4,2025-11-10,1,,,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205
50,2025-11-12,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205
2,2025-11-13,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205
13,2025-11-13,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-11-14,2025-11,2025-Q4,2025,1,8217.9,0.205
13,2025-11-17,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205
10,2025-11-17,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205
50,2025-11-18,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205
3,2025-11-18,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205
12,2025-11-19,1,,,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205
5,2025-11-20,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205
17,2025-11-20,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205
4,2025-11-20,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-11-21,2025-11,2025-Q4,2025,1,8217.9,0.205
6,2025-11-24,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-11-28,2025-11,2025-Q4,2025,1,8217.9,0.205
18,2025-11-24,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-11-28,2025-11,2025-Q4,2025,1,8217.9,0.205
50,2025-11-24,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-11-28,2025-11,2025-Q4,2025,1,8217.9,0.205
4,2025-11-25,1,,,2025-11-28,2025-11,2025-Q4,2025,1,8217.9,0.205
3,2025-12-01,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
15,2025-12-01,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
9,2025-12-01,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
50,2025-12-01,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
38,2025-12-01,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
12,2025-12-02,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
-2,2025-12-03,0,MCKESSON CORPORATE,MSH,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
-1,2025-12-03,0,MCKESSON CORPORATE,MSH,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
2,2025-12-04,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
25,2025-12-04,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
19,2025-12-04,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-12-05,2025-12,2025-Q4,2025,1,8217.9,0.157
4,2025-12-08,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-12-12,2025-12,2025-Q4,2025,1,8217.9,0.157
8,2025-12-08,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-12-12,2025-12,2025-Q4,2025,1,8217.9,0.157
4,2025-12-09,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-12-12,2025-12,2025-Q4,2025,1,8217.9,0.157
8,2025-12-10,1,,,2025-12-12,2025-12,2025-Q4,2025,1,8217.9,0.157
5,2025-12-11,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-12-12,2025-12,2025-Q4,2025,1,8217.9,0.157
15,2025-12-11,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-12-12,2025-12,2025-Q4,2025,1,8217.9,0.157
50,2025-12-11,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-12-12,2025-12,2025-Q4,2025,1,8217.9,0.157
8,2025-12-11,1,,,2025-12-12,2025-12,2025-Q4,2025,1,8217.9,0.157
10,2025-12-15,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-12-19,2025-12,2025-Q4,2025,1,8217.9,0.157
15,2025-12-15,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-12-19,2025-12,2025-Q4,2025,1,8217.9,0.157
2,2025-12-17,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-12-19,2025-12,2025-Q4,2025,1,8217.9,0.157
50,2025-12-17,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-12-19,2025-12,2025-Q4,2025,1,8217.9,0.157
9,2025-12-18,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-12-19,2025-12,2025-Q4,2025,1,8217.9,0.157
50,2025-12-18,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2025-12-19,2025-12,2025-Q4,2025,1,8217.9,0.157
1,2025-12-22,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2025-12-26,2025-12,2025-Q4,2025,1,8217.9,0.157
7,2025-12-22,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-12-26,2025-12,2025-Q4,2025,1,8217.9,0.157
36,2025-12-22,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2025-12-26,2025-12,2025-Q4,2025,1,8217.9,0.157
50,2025-12-22,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2025-12-26,2025-12,2025-Q4,2025,1,8217.9,0.157
7,2025-12-22,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-12-26,2025-12,2025-Q4,2025,1,8217.9,0.157
14,2025-12-22,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2025-12-26,2025-12,2025-Q4,2025,1,8217.9,0.157
8,2025-12-29,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2026-01-02,2025-12,2025-Q4,2025,1,8217.9,0.157
6,2025-12-29,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2026-01-02,2025-12,2025-Q4,2025,1,8217.9,0.157
15,2025-12-29,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2026-01-02,2025-12,2025-Q4,2025,1,8217.9,0.157
5,2025-12-29,1,ASD HEALTHCARE - MONTCLAIR,ASD,2026-01-02,2025-12,2025-Q4,2025,1,8217.9,0.157
14,2025-12-29,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2026-01-02,2025-12,2025-Q4,2025,1,8217.9,0.157
2,2026-01-05,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2026-01-09,2026-01,2026-Q1,2026,1,8587.7,0.2
12,2026-01-05,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2026-01-09,2026-01,2026-Q1,2026,1,8587.7,0.2
3,2026-01-06,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2026-01-09,2026-01,2026-Q1,2026,1,8587.7,0.2
50,2026-01-06,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2026-01-09,2026-01,2026-Q1,2026,1,8587.7,0.2
6,2026-01-07,1,,,2026-01-09,2026-01,2026-Q1,2026,1,8587.7,0.2
22,2026-01-08,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2026-01-09,2026-01,2026-Q1,2026,1,8587.7,0.2
18,2026-01-08,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2026-01-09,2026-01,2026-Q1,2026,1,8587.7,0.2
9,2026-01-08,1,ASD HEALTHCARE - MONTCLAIR,ASD,2026-01-09,2026-01,2026-Q1,2026,1,8587.7,0.2
4,2026-01-12,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2026-01-16,2026-01,2026-Q1,2026,1,8587.7,0.2
8,2026-01-12,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2026-01-16,2026-01,2026-Q1,2026,1,8587.7,0.2
3,2026-01-14,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2026-01-16,2026-01,2026-Q1,2026,1,8587.7,0.2
50,2026-01-14,1,MCKESSON PLASMA AND BIOLOGICS KY,MPB,2026-01-16,2026-01,2026-Q1,2026,1,8587.7,0.2
3,2026-01-15,1,ASD HEALTHCARE - MONTCLAIR,ASD,2026-01-16,2026-01,2026-Q1,2026,1,8587.7,0.2
10,2026-01-15,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2026-01-16,2026-01,2026-Q1,2026,1,8587.7,0.2
50,2026-01-15,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2026-01-16,2026-01,2026-Q1,2026,1,8587.7,0.2
8,2026-01-15,1,,,2026-01-16,2026-01,2026-Q1,2026,1,8587.7,0.2
6,2026-01-19,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2026-01-23,2026-01,2026-Q1,2026,1,8587.7,0.2
6,2026-01-19,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2026-01-23,2026-01,2026-Q1,2026,1,8587.7,0.2
22,2026-01-19,1,MCKESSON PLASMA AND BIOLOGICS MS,MPB,2026-01-23,2026-01,2026-Q1,2026,1,8587.7,0.2
1,2026-01-20,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2026-01-23,2026-01,2026-Q1,2026,1,8587.7,0.2
6,2026-01-21,1,,,2026-01-23,2026-01,2026-Q1,2026,1,8587.7,0.2
14,2026-01-22,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2026-01-23,2026-01,2026-Q1,2026,1,8587.7,0.2
4,2026-01-22,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2026-01-23,2026-01,2026-Q1,2026,1,8587.7,0.2
6,2026-01-22,1,ASD HEALTHCARE - MONTCLAIR,ASD,2026-01-23,2026-01,2026-Q1,2026,1,8587.7,0.2
7,2026-01-29,1,ASD HEALTHCARE DISTRIBUTION CENTER,ASD,2026-01-30,2026-01,2026-Q1,2026,1,8587.7,0.2
11,2026-01-29,1,ONCOLOGY SUPPLY DISTRIBUTION CENTER,ONCOLOGY SUPPLY,2026-01-30,2026-01,2026-Q1,2026,1,8587.7,0.2
10,2026-01-29,1,ASD HEALTHCARE - MONTCLAIR,ASD,2026-01-30,2026-01,2026-Q1,2026,1,8587.7,0.2
7,2026-01-29,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2026-01-30,2026-01,2026-Q1,2026,1,8587.7,0.2
2,2026-01-29,1,MCKESSON SPECIALTY CARE DIST LVG,MSH,2026-01-30,2026-01,2026-Q1,2026,1,8587.7,0.2
8,2026-01-29,1,,,2026-01-30,2026-01,2026-Q1,2026,1,8587.7,0.2
